Timestamp_Seconds,Multimeter_Temp,Micro_Temp,Difference,Status
0.0,130.0,17.0,113.0,Preheat
0.2,130.0,18.7,111.3,Preheat
0.0,130.0,18.7,111.3,Preheat
0.2,130.0,17.8,112.2,Preheat
0.5,130.0,17.6,112.4,Preheat
0.8,130.0,18.7,111.3,Preheat
1.0,130.0,17.8,112.2,Preheat
1.2,130.0,18.7,111.3,Preheat
1.5,130.0,17.8,112.2,Preheat
1.8,130.0,18.7,111.3,Preheat
2.0,130.0,18.8,111.2,Preheat
2.2,130.0,17.7,112.3,Preheat
2.5,130.0,18.8,111.2,Preheat
2.8,130.0,17.7,112.3,Preheat
3.0,130.0,18.7,111.3,Preheat
3.2,130.0,18.7,111.3,Preheat
3.5,130.0,18.8,111.2,Preheat
3.8,130.0,17.8,112.2,Preheat
4.0,130.0,18.8,111.2,Preheat
4.2,130.0,17.7,112.3,Preheat
4.5,130.0,18.7,111.3,Preheat
4.8,130.0,18.8,111.2,Preheat
5.0,130.0,17.7,112.3,Preheat
5.2,130.0,18.8,111.2,Preheat
5.5,130.0,17.7,112.3,Preheat
5.8,130.0,18.8,111.2,Preheat
6.0,130.0,17.8,112.2,Preheat
6.2,130.0,18.8,111.2,Preheat
6.5,130.0,17.8,112.2,Preheat
6.8,130.0,18.8,111.2,Preheat
7.0,130.0,17.8,112.2,Preheat
7.2,130.0,18.8,111.2,Preheat
7.5,130.0,17.8,112.2,Preheat
7.8,130.0,17.9,112.1,Preheat
8.0,130.0,18.9,111.1,Preheat
8.2,130.0,17.9,112.1,Preheat
8.5,130.0,17.9,112.1,Preheat
8.8,130.0,19.0,111.0,Preheat
9.0,130.0,17.9,112.1,Preheat
9.2,130.0,18.9,111.1,Preheat
9.5,130.0,19.0,111.0,Preheat
9.8,130.0,19.0,111.0,Preheat
10.0,130.0,17.9,112.1,Preheat
10.2,130.0,19.8,110.2,Preheat
10.5,130.0,19.0,111.0,Preheat
10.8,130.0,19.0,111.0,Preheat
11.0,130.0,19.0,111.0,Preheat
11.2,130.0,21.4,108.6,Preheat
11.5,130.0,19.2,110.8,Preheat
11.8,130.0,19.1,110.9,Preheat
12.0,130.0,19.7,110.3,Preheat
12.2,130.0,19.6,110.4,Preheat
12.5,130.0,19.8,110.2,Preheat
12.8,130.0,18.9,111.1,Preheat
13.0,130.0,18.8,111.2,Preheat
13.2,130.0,20.0,110.0,Preheat
13.5,130.0,19.7,110.3,Preheat
13.8,130.0,21.4,108.6,Preheat
14.0,130.0,20.7,109.3,Preheat
14.2,130.0,21.0,109.0,Preheat
14.5,130.0,22.0,108.0,Preheat
14.8,130.0,20.4,109.6,Preheat
15.0,130.0,21.4,108.6,Preheat
15.2,130.0,22.5,107.5,Preheat
15.5,130.0,22.5,107.5,Preheat
15.8,130.0,21.3,108.7,Preheat
16.0,130.0,22.5,107.5,Preheat
16.2,130.0,21.9,108.1,Preheat
16.5,130.0,23.2,106.8,Preheat
16.8,130.0,23.6,106.4,Preheat
17.0,130.0,23.6,106.4,Preheat
17.2,130.0,22.5,107.5,Preheat
17.5,130.0,24.8,105.2,Preheat
17.8,130.0,24.7,105.3,Preheat
18.0,130.0,24.9,105.1,Preheat
18.2,130.0,24.9,105.1,Preheat
18.5,130.0,23.8,106.2,Preheat
18.8,130.0,25.3,104.7,Preheat
19.0,130.0,25.2,104.8,Preheat
19.2,130.0,24.3,105.7,Preheat
19.5,130.0,26.4,103.6,Preheat
19.8,130.0,25.4,104.6,Preheat
20.0,130.0,26.3,103.7,Preheat
20.2,130.0,25.1,104.9,Preheat
20.5,130.0,27.1,102.9,Preheat
20.8,130.0,27.6,102.4,Preheat
21.0,130.0,27.2,102.8,Preheat
21.2,130.0,27.3,102.7,Preheat
21.5,130.0,28.2,101.8,Preheat
21.8,130.0,27.2,102.8,Preheat
22.0,130.0,27.4,102.6,Preheat
22.2,130.0,26.3,103.7,Preheat
22.5,130.0,28.6,101.4,Preheat
22.8,130.0,28.0,102.0,Preheat
23.0,130.0,27.0,103.0,Preheat
23.2,130.0,27.6,102.4,Preheat
23.5,130.0,29.3,100.7,Preheat
23.8,130.0,28.0,102.0,Preheat
24.0,130.0,28.9,101.1,Preheat
24.2,130.0,29.3,100.7,Preheat
24.5,130.0,29.2,100.8,Preheat
24.8,130.0,29.4,100.6,Preheat
25.0,130.0,30.3,99.7,Preheat
25.2,130.0,30.7,99.3,Preheat
25.5,130.0,30.2,99.8,Preheat
25.8,130.0,30.4,99.6,Preheat
26.0,130.0,31.4,98.6,Preheat
26.2,130.0,30.8,99.2,Preheat
26.5,130.0,31.9,98.1,Preheat
26.8,130.0,32.5,97.5,Preheat
27.0,130.0,31.7,98.3,Preheat
27.2,130.0,33.8,96.2,Preheat
27.5,130.0,32.9,97.1,Preheat
27.8,130.0,32.8,97.2,Preheat
28.0,130.0,33.5,96.5,Preheat
28.2,130.0,33.7,96.3,Preheat
28.5,130.0,33.4,96.6,Preheat
28.8,130.0,33.9,96.1,Preheat
29.0,130.0,34.5,95.5,Preheat
29.2,130.0,34.8,95.2,Preheat
29.5,130.0,34.2,95.8,Preheat
29.8,130.0,35.6,94.4,Preheat
30.0,130.0,35.6,94.4,Preheat
30.2,130.0,35.9,94.1,Preheat
30.5,130.0,35.6,94.4,Preheat
30.8,130.0,36.0,94.0,Preheat
31.0,130.0,37.0,93.0,Preheat
31.2,130.0,36.6,93.4,Preheat
31.5,130.0,37.7,92.3,Preheat
31.8,130.0,38.2,91.8,Preheat
32.0,130.0,38.8,91.2,Preheat
32.2,130.0,38.6,91.4,Preheat
32.5,130.0,38.6,91.4,Preheat
32.8,130.0,40.0,90.0,Preheat
33.0,130.0,39.6,90.4,Preheat
33.2,130.0,39.8,90.2,Preheat
33.5,130.0,41.3,88.7,Preheat
33.8,130.0,40.9,89.1,Preheat
34.0,130.0,41.3,88.7,Preheat
34.2,130.0,42.5,87.5,Preheat
34.5,130.0,41.7,88.3,Preheat
34.8,130.0,41.9,88.1,Preheat
35.0,130.0,42.4,87.6,Preheat
35.2,130.0,42.9,87.1,Preheat
35.5,130.0,43.7,86.3,Preheat
35.8,130.0,44.3,85.7,Preheat
36.0,130.0,44.3,85.7,Preheat
36.2,130.0,44.7,85.3,Preheat
36.5,130.0,44.7,85.3,Preheat
36.8,130.0,45.2,84.8,Preheat
37.0,130.0,45.6,84.4,Preheat
37.2,130.0,45.7,84.3,Preheat
37.5,130.0,45.7,84.3,Preheat
37.8,130.0,45.6,84.4,Preheat
38.0,130.0,45.7,84.3,Preheat
38.2,130.0,46.9,83.1,Preheat
38.5,130.0,47.2,82.8,Preheat
38.8,130.0,46.3,83.7,Preheat
39.0,130.0,47.8,82.2,Preheat
39.2,130.0,47.4,82.6,Preheat
39.5,130.0,48.3,81.7,Preheat
39.8,130.0,48.0,82.0,Preheat
40.0,130.0,49.1,80.9,Preheat
40.2,130.0,49.1,80.9,Preheat
40.5,130.0,50.1,79.9,Preheat
40.8,130.0,49.9,80.1,Preheat
41.0,130.0,50.7,79.3,Preheat
41.2,130.0,50.0,80.0,Preheat
41.5,130.0,50.9,79.1,Preheat
41.8,130.0,51.6,78.4,Preheat
42.0,130.0,51.8,78.2,Preheat
42.2,130.0,51.7,78.3,Preheat
42.5,130.0,52.3,77.7,Preheat
42.8,130.0,53.1,76.9,Preheat
43.0,130.0,53.2,76.8,Preheat
43.2,130.0,52.6,77.4,Preheat
43.5,130.0,52.8,77.2,Preheat
43.8,130.0,54.0,76.0,Preheat
44.0,130.0,54.1,75.9,Preheat
44.2,130.0,54.8,75.2,Preheat
44.5,130.0,55.1,74.9,Preheat
44.8,130.0,54.9,75.1,Preheat
45.0,130.0,55.0,75.0,Preheat
45.2,130.0,55.8,74.2,Preheat
45.5,130.0,55.2,74.8,Preheat
45.8,130.0,56.2,73.8,Preheat
46.0,130.0,56.0,74.0,Preheat
46.2,130.0,56.4,73.6,Preheat
46.5,130.0,55.7,74.3,Preheat
46.8,130.0,56.7,73.3,Preheat
47.0,130.0,56.4,73.6,Preheat
47.2,130.0,56.5,73.5,Preheat
47.5,130.0,57.6,72.4,Preheat
47.8,130.0,57.0,73.0,Preheat
48.0,130.0,57.9,72.1,Preheat
48.2,130.0,57.2,72.8,Preheat
48.5,130.0,58.0,72.0,Preheat
48.8,130.0,57.9,72.1,Preheat
49.0,130.0,58.8,71.2,Preheat
49.2,130.0,58.4,71.6,Preheat
49.5,130.0,59.0,71.0,Preheat
49.8,130.0,59.3,70.7,Preheat
50.0,130.0,59.2,70.8,Preheat
50.2,130.0,60.4,69.6,Preheat
50.5,130.0,60.1,69.9,Preheat
50.8,130.0,60.3,69.7,Preheat
51.0,130.0,60.9,69.1,Preheat
51.2,130.0,62.2,67.8,Preheat
51.5,130.0,62.0,68.0,Preheat
51.8,130.0,62.5,67.5,Preheat
52.0,130.0,62.6,67.4,Preheat
52.2,130.0,63.1,66.9,Preheat
52.5,130.0,63.5,66.5,Preheat
52.8,130.0,63.9,66.1,Preheat
53.0,130.0,65.2,64.8,Preheat
53.2,130.0,65.2,64.8,Preheat
53.5,130.0,66.0,64.0,Preheat
53.8,130.0,65.8,64.2,Preheat
54.0,130.0,65.6,64.4,Preheat
54.2,130.0,66.6,63.400000000000006,Preheat
54.5,130.0,66.5,63.5,Preheat
54.8,130.0,67.0,63.0,Preheat
55.0,130.0,68.1,61.900000000000006,Preheat
55.2,130.0,67.4,62.599999999999994,Preheat
55.5,130.0,68.0,62.0,Preheat
55.8,130.0,68.6,61.400000000000006,Preheat
56.0,130.0,69.0,61.0,Preheat
56.2,130.0,69.6,60.400000000000006,Preheat
56.5,130.0,69.9,60.099999999999994,Preheat
56.8,130.0,69.2,60.8,Preheat
57.0,130.0,69.4,60.599999999999994,Preheat
57.2,130.0,70.1,59.900000000000006,Preheat
57.5,130.0,70.4,59.599999999999994,Preheat
57.8,130.0,71.4,58.599999999999994,Preheat
58.0,130.0,71.9,58.099999999999994,Preheat
58.2,130.0,71.2,58.8,Preheat
58.5,130.0,72.2,57.8,Preheat
58.8,130.0,72.7,57.3,Preheat
59.0,130.0,73.2,56.8,Preheat
59.2,130.0,72.7,57.3,Preheat
59.5,130.0,73.8,56.2,Preheat
59.8,130.0,73.8,56.2,Preheat
60.0,130.0,74.2,55.8,Preheat
60.2,130.0,75.2,54.8,Preheat
60.5,130.0,74.8,55.2,Preheat
60.8,130.0,75.2,54.8,Preheat
61.0,130.0,75.7,54.3,Preheat
61.2,130.0,76.6,53.400000000000006,Preheat
61.5,130.0,76.4,53.599999999999994,Preheat
61.8,130.0,76.5,53.5,Preheat
62.0,130.0,76.1,53.900000000000006,Preheat
62.2,130.0,76.8,53.2,Preheat
62.5,130.0,77.5,52.5,Soak
62.8,130.0,77.8,52.2,Soak
63.0,130.0,78.3,51.7,Soak
63.2,130.0,78.2,51.8,Soak
63.5,130.0,78.0,52.0,Soak
63.8,130.0,78.7,51.3,Soak
64.0,130.0,79.8,50.2,Soak
64.2,130.0,79.8,50.2,Soak
64.5,130.0,80.9,49.099999999999994,Soak
64.8,130.0,81.5,48.5,Soak
65.0,130.0,82.0,48.0,Soak
65.2,130.0,81.8,48.2,Soak
65.5,130.0,82.2,47.8,Soak
65.8,130.0,82.6,47.400000000000006,Soak
66.0,130.0,83.3,46.7,Soak
66.2,130.0,83.6,46.400000000000006,Soak
66.5,130.0,83.9,46.099999999999994,Soak
66.8,130.0,83.3,46.7,Soak
67.0,130.0,83.4,46.599999999999994,Soak
67.2,130.0,84.5,45.5,Soak
67.5,130.0,83.9,46.099999999999994,Soak
67.8,130.0,84.3,45.7,Soak
68.0,130.0,85.0,45.0,Soak
68.2,130.0,85.9,44.099999999999994,Soak
68.5,130.0,86.3,43.7,Soak
68.8,130.0,85.6,44.400000000000006,Soak
69.0,130.0,86.3,43.7,Soak
69.2,130.0,87.1,42.900000000000006,Soak
69.5,130.0,87.8,42.2,Soak
69.8,130.0,87.3,42.7,Soak
70.0,130.0,88.0,42.0,Soak
70.2,130.0,88.9,41.099999999999994,Soak
70.5,130.0,88.7,41.3,Soak
70.8,130.0,88.9,41.099999999999994,Soak
71.0,130.0,89.1,40.900000000000006,Soak
71.2,130.0,89.6,40.400000000000006,Soak
71.5,130.0,89.9,40.099999999999994,Soak
71.8,130.0,90.5,39.5,Soak
72.0,130.0,89.9,40.099999999999994,Soak
72.2,130.0,92.2,37.8,Soak
72.5,130.0,91.7,38.3,Soak
72.8,130.0,93.0,37.0,Soak
73.0,130.0,93.1,36.900000000000006,Soak
73.2,130.0,94.6,35.400000000000006,Soak
73.5,130.0,95.7,34.3,Soak
73.8,130.0,95.6,34.400000000000006,Soak
74.0,130.0,94.6,35.400000000000006,Soak
74.2,130.0,96.2,33.8,Soak
74.5,130.0,96.0,34.0,Soak
74.8,130.0,97.4,32.599999999999994,Soak
75.0,130.0,99.0,31.0,Soak
75.2,130.0,97.9,32.099999999999994,Soak
75.5,130.0,99.0,31.0,Soak
75.8,130.0,100.2,29.799999999999997,Soak
76.0,130.0,100.4,29.599999999999994,Soak
76.2,130.0,101.8,28.200000000000003,Soak
76.5,130.0,101.8,28.200000000000003,Soak
76.8,130.0,102.0,28.0,Soak
77.0,130.0,101.2,28.799999999999997,Soak
77.2,130.0,103.0,27.0,Soak
77.5,130.0,103.5,26.5,Soak
77.8,130.0,103.1,26.900000000000006,Soak
78.0,130.0,103.0,27.0,Soak
78.2,130.0,104.3,25.700000000000003,Soak
78.5,130.0,103.5,26.5,Soak
78.8,130.0,103.6,26.400000000000006,Soak
79.0,130.0,104.8,25.200000000000003,Soak
79.2,130.0,104.3,25.700000000000003,Soak
79.5,130.0,104.5,25.5,Soak
79.8,130.0,105.7,24.299999999999997,Soak
80.0,130.0,105.2,24.799999999999997,Soak
80.2,130.0,106.1,23.900000000000006,Soak
80.5,130.0,106.1,23.900000000000006,Soak
80.8,130.0,105.9,24.099999999999994,Soak
81.0,130.0,106.8,23.200000000000003,Soak
81.2,130.0,106.5,23.5,Soak
81.5,130.0,107.7,22.299999999999997,Soak
81.8,130.0,108.1,21.900000000000006,Soak
82.0,130.0,108.4,21.599999999999994,Soak
82.2,130.0,108.1,21.900000000000006,Soak
82.5,130.0,108.1,21.900000000000006,Soak
82.8,130.0,108.7,21.299999999999997,Soak
83.0,130.0,108.1,21.900000000000006,Soak
83.2,130.0,108.5,21.5,Soak
83.5,130.0,108.8,21.200000000000003,Soak
83.8,130.0,108.4,21.599999999999994,Soak
84.0,130.0,109.9,20.099999999999994,Soak
84.2,130.0,110.0,20.0,Soak
84.5,130.0,110.7,19.299999999999997,Soak
84.8,130.0,111.1,18.900000000000006,Soak
85.0,130.0,112.5,17.5,Soak
85.2,130.0,112.3,17.700000000000003,Soak
85.5,130.0,112.4,17.599999999999994,Soak
85.8,130.0,111.7,18.299999999999997,Soak
86.0,130.0,113.5,16.5,Soak
86.2,130.0,113.7,16.299999999999997,Soak
86.5,130.0,113.2,16.799999999999997,Soak
86.8,130.0,114.4,15.599999999999994,Soak
87.0,130.0,114.8,15.200000000000003,Soak
87.2,130.0,115.5,14.5,Soak
87.5,130.0,114.8,15.200000000000003,Soak
87.8,130.0,116.4,13.599999999999994,Soak
88.0,130.0,116.8,13.200000000000003,Soak
88.2,130.0,117.0,13.0,Soak
88.5,130.0,117.0,13.0,Soak
88.8,130.0,117.4,12.599999999999994,Soak
89.0,130.0,117.9,12.099999999999994,Soak
89.2,130.0,118.8,11.200000000000003,Soak
89.5,130.0,119.4,10.599999999999994,Soak
89.8,130.0,119.8,10.200000000000003,Soak
90.0,130.0,119.1,10.900000000000006,Ramp to Reflow
90.2,130.0,120.0,10.0,Ramp to Reflow
90.5,130.0,120.4,9.599999999999994,Ramp to Reflow
90.8,130.0,121.2,8.799999999999997,Ramp to Reflow
91.0,130.0,120.9,9.099999999999994,Ramp to Reflow
91.2,130.0,120.1,9.900000000000006,Ramp to Reflow
91.5,130.0,121.3,8.700000000000003,Ramp to Reflow
91.8,130.0,122.5,7.5,Ramp to Reflow
92.0,130.0,121.9,8.099999999999994,Ramp to Reflow
92.2,130.0,122.1,7.900000000000006,Ramp to Reflow
92.5,130.0,123.1,6.900000000000006,Ramp to Reflow
92.8,130.0,123.5,6.5,Ramp to Reflow
93.0,130.0,123.4,6.599999999999994,Ramp to Reflow
93.2,130.0,123.8,6.200000000000003,Ramp to Reflow
93.5,130.0,124.4,5.599999999999994,Ramp to Reflow
93.8,130.0,125.0,5.0,Ramp to Reflow
94.0,130.0,125.1,4.900000000000006,Ramp to Reflow
94.2,130.0,125.6,4.400000000000006,Ramp to Reflow
94.5,130.0,125.9,4.099999999999994,Ramp to Reflow
94.8,130.0,126.3,3.700000000000003,Ramp to Reflow
95.0,130.0,126.4,3.5999999999999943,Ramp to Reflow
95.2,130.0,126.0,4.0,Ramp to Reflow
95.5,130.0,127.3,2.700000000000003,Ramp to Reflow
95.8,130.0,127.4,2.5999999999999943,Ramp to Reflow
96.0,130.0,127.4,2.5999999999999943,Ramp to Reflow
96.2,130.0,127.6,2.4000000000000057,Ramp to Reflow
96.5,130.0,127.8,2.200000000000003,Ramp to Reflow
96.8,130.0,127.4,2.5999999999999943,Ramp to Reflow
97.0,130.0,128.7,1.3000000000000114,Ramp to Reflow
97.2,130.0,128.8,1.1999999999999886,Ramp to Reflow
97.5,130.0,126.8,3.200000000000003,Ramp to Reflow
97.8,130.0,127.7,2.299999999999997,Ramp to Reflow
98.0,130.0,128.7,1.3000000000000114,Ramp to Reflow
98.2,130.0,128.7,1.3000000000000114,Ramp to Reflow
98.5,130.0,129.3,0.6999999999999886,Ramp to Reflow
98.8,130.0,129.4,0.5999999999999943,Ramp to Reflow
99.0,130.0,129.4,0.5999999999999943,Ramp to Reflow
99.2,130.0,129.9,0.09999999999999432,Ramp to Reflow
99.5,130.0,130.5,-0.5,Ramp to Reflow
99.8,130.0,130.4,-0.4000000000000057,Ramp to Reflow
100.0,130.0,132.3,-2.3000000000000114,Ramp to Reflow
100.2,130.0,132.7,-2.6999999999999886,Ramp to Reflow
100.5,130.0,132.2,-2.1999999999999886,Ramp to Reflow
100.8,130.0,133.5,-3.5,Ramp to Reflow
101.0,130.0,132.2,-2.1999999999999886,Ramp to Reflow
101.2,130.0,133.7,-3.6999999999999886,Ramp to Reflow
101.5,130.0,134.2,-4.199999999999989,Ramp to Reflow
101.8,130.0,134.8,-4.800000000000011,Ramp to Reflow
102.0,130.0,134.2,-4.199999999999989,Ramp to Reflow
102.2,130.0,134.9,-4.900000000000006,Ramp to Reflow
102.5,130.0,135.8,-5.800000000000011,Ramp to Reflow
102.8,130.0,136.4,-6.400000000000006,Ramp to Reflow
103.0,130.0,135.6,-5.599999999999994,Ramp to Reflow
103.2,130.0,135.6,-5.599999999999994,Ramp to Reflow
103.5,130.0,135.0,-5.0,Ramp to Reflow
103.8,130.0,136.7,-6.699999999999989,Ramp to Reflow
104.0,130.0,136.4,-6.400000000000006,Ramp to Reflow
104.2,130.0,136.1,-6.099999999999994,Ramp to Reflow
104.5,130.0,136.9,-6.900000000000006,Ramp to Reflow
104.8,130.0,137.1,-7.099999999999994,Ramp to Reflow
105.0,130.0,138.0,-8.0,Ramp to Reflow
105.2,130.0,137.1,-7.099999999999994,Ramp to Reflow
105.5,130.0,139.0,-9.0,Ramp to Reflow
105.8,130.0,137.5,-7.5,Ramp to Reflow
106.0,130.0,139.3,-9.300000000000011,Ramp to Reflow
106.2,130.0,137.8,-7.800000000000011,Ramp to Reflow
106.5,130.0,139.3,-9.300000000000011,Ramp to Reflow
106.8,130.0,138.0,-8.0,Ramp to Reflow
107.0,130.0,139.2,-9.199999999999989,Ramp to Reflow
107.2,130.0,140.2,-10.199999999999989,Ramp to Reflow
107.5,130.0,139.5,-9.5,Ramp to Reflow
107.8,130.0,140.9,-10.900000000000006,Ramp to Reflow
108.0,130.0,139.4,-9.400000000000006,Ramp to Reflow
108.2,130.0,142.0,-12.0,Ramp to Reflow
108.5,130.0,139.7,-9.699999999999989,Ramp to Reflow
108.8,130.0,139.9,-9.900000000000006,Ramp to Reflow
109.0,130.0,141.2,-11.199999999999989,Ramp to Reflow
109.2,130.0,141.3,-11.300000000000011,Ramp to Reflow
109.5,130.0,141.6,-11.599999999999994,Ramp to Reflow
109.8,130.0,142.1,-12.099999999999994,Ramp to Reflow
110.0,130.0,141.7,-11.699999999999989,Ramp to Reflow
110.2,130.0,142.2,-12.199999999999989,Ramp to Reflow
110.5,130.0,140.6,-10.599999999999994,Ramp to Reflow
110.8,130.0,141.2,-11.199999999999989,Ramp to Reflow
111.0,130.0,142.5,-12.5,Ramp to Reflow
111.2,130.0,142.5,-12.5,Ramp to Reflow
111.5,130.0,142.1,-12.099999999999994,Ramp to Reflow
111.8,130.0,144.1,-14.099999999999994,Ramp to Reflow
112.0,130.0,145.0,-15.0,Ramp to Reflow
112.2,130.0,144.2,-14.199999999999989,Ramp to Reflow
112.5,130.0,145.8,-15.800000000000011,Ramp to Reflow
112.8,130.0,143.9,-13.900000000000006,Ramp to Reflow
113.0,130.0,144.3,-14.300000000000011,Ramp to Reflow
113.2,130.0,146.7,-16.69999999999999,Ramp to Reflow
113.5,130.0,146.5,-16.5,Ramp to Reflow
113.8,130.0,146.0,-16.0,Ramp to Reflow
114.0,130.0,146.9,-16.900000000000006,Ramp to Reflow
114.2,130.0,146.4,-16.400000000000006,Ramp to Reflow
114.5,130.0,148.0,-18.0,Ramp to Reflow
114.8,130.0,147.6,-17.599999999999994,Ramp to Reflow
115.0,130.0,147.5,-17.5,Ramp to Reflow
115.2,130.0,148.6,-18.599999999999994,Ramp to Reflow
115.5,130.0,148.0,-18.0,Ramp to Reflow
115.8,130.0,148.3,-18.30000000000001,Ramp to Reflow
116.0,130.0,148.0,-18.0,Ramp to Reflow
116.2,130.0,148.3,-18.30000000000001,Ramp to Reflow
116.5,130.0,149.1,-19.099999999999994,Ramp to Reflow
116.8,130.0,148.9,-18.900000000000006,Ramp to Reflow
117.0,130.0,149.4,-19.400000000000006,Ramp to Reflow
117.2,130.0,149.8,-19.80000000000001,Ramp to Reflow
117.5,130.0,149.0,-19.0,Peak
117.8,130.0,150.1,-20.099999999999994,Peak
118.0,130.0,150.8,-20.80000000000001,Peak
118.2,130.0,150.5,-20.5,Peak
118.5,130.0,150.3,-20.30000000000001,Peak
118.8,130.0,149.9,-19.900000000000006,Peak
119.0,130.0,150.0,-20.0,Peak
119.2,130.0,151.4,-21.400000000000006,Peak
119.5,130.0,153.0,-23.0,Peak
119.8,130.0,151.8,-21.80000000000001,Peak
