Timestamp_Seconds,Multimeter_Temp,Micro_Temp,Difference,Status
120.0,130.0,152.3,-22.30000000000001,Peak
120.2,130.0,152.3,-22.30000000000001,Peak
120.5,130.0,153.3,-23.30000000000001,Peak
120.8,130.0,153.8,-23.80000000000001,Peak
121.0,130.0,153.3,-23.30000000000001,Peak
121.2,130.0,153.3,-23.30000000000001,Peak
121.5,130.0,153.7,-23.69999999999999,Peak
121.8,130.0,154.6,-24.599999999999994,Peak
122.0,130.0,155.0,-25.0,Peak
122.2,130.0,155.1,-25.099999999999994,Peak
122.5,130.0,155.6,-25.599999999999994,Reflow Hold
122.8,130.0,155.0,-25.0,Reflow Hold
123.0,130.0,155.7,-25.69999999999999,Reflow Hold
123.2,130.0,157.1,-27.099999999999994,Reflow Hold
123.5,130.0,155.9,-25.900000000000006,Reflow Hold
123.8,130.0,155.7,-25.69999999999999,Reflow Hold
124.0,130.0,156.4,-26.400000000000006,Reflow Hold
124.2,130.0,157.4,-27.400000000000006,Reflow Hold
124.5,130.0,157.7,-27.69999999999999,Reflow Hold
124.8,130.0,157.0,-27.0,Reflow Hold
125.0,130.0,157.7,-27.69999999999999,Reflow Hold
125.2,130.0,159.1,-29.099999999999994,Reflow Hold
125.5,130.0,159.1,-29.099999999999994,Reflow Hold
125.8,130.0,158.2,-28.19999999999999,Reflow Hold
126.0,130.0,157.7,-27.69999999999999,Reflow Hold
126.2,130.0,160.1,-30.099999999999994,Reflow Hold
126.5,130.0,159.1,-29.099999999999994,Reflow Hold
126.8,130.0,158.7,-28.69999999999999,Reflow Hold
127.0,130.0,159.4,-29.400000000000006,Reflow Hold
127.2,130.0,159.0,-29.0,Reflow Hold
127.5,130.0,159.3,-29.30000000000001,Reflow Hold
127.8,130.0,159.3,-29.30000000000001,Reflow Hold
128.0,130.0,159.6,-29.599999999999994,Reflow Hold
128.2,130.0,159.9,-29.900000000000006,Reflow Hold
128.5,130.0,159.3,-29.30000000000001,Reflow Hold
128.8,130.0,160.1,-30.099999999999994,Reflow Hold
129.0,130.0,159.9,-29.900000000000006,Reflow Hold
129.2,130.0,159.4,-29.400000000000006,Reflow Hold
129.5,130.0,160.4,-30.400000000000006,Reflow Hold
129.8,130.0,159.6,-29.599999999999994,Reflow Hold
130.0,130.0,159.2,-29.19999999999999,Reflow Hold
130.2,130.0,160.1,-30.099999999999994,Reflow Hold
130.5,130.0,159.6,-29.599999999999994,Reflow Hold
130.8,130.0,160.3,-30.30000000000001,Reflow Hold
131.0,130.0,160.3,-30.30000000000001,Reflow Hold
131.2,130.0,160.3,-30.30000000000001,Reflow Hold
131.5,130.0,160.2,-30.19999999999999,Reflow Hold
131.8,130.0,160.0,-30.0,Reflow Hold
132.0,130.0,159.7,-29.69999999999999,Reflow Hold
132.2,130.0,160.2,-30.19999999999999,Reflow Hold
132.5,130.0,159.9,-29.900000000000006,Reflow Hold
132.8,130.0,159.6,-29.599999999999994,Reflow Hold
133.0,130.0,159.4,-29.400000000000006,Reflow Hold
133.2,130.0,160.5,-30.5,Reflow Hold
133.5,130.0,159.9,-29.900000000000006,Reflow Hold
133.8,130.0,159.7,-29.69999999999999,Reflow Hold
134.0,130.0,160.2,-30.19999999999999,Reflow Hold
134.2,130.0,159.4,-29.400000000000006,Reflow Hold
134.5,130.0,160.0,-30.0,Reflow Hold
134.8,130.0,160.2,-30.19999999999999,Reflow Hold
135.0,130.0,159.7,-29.69999999999999,Reflow Hold
135.2,130.0,159.4,-29.400000000000006,Reflow Hold
135.5,130.0,160.2,-30.19999999999999,Reflow Hold
135.8,130.0,160.0,-30.0,Reflow Hold
136.0,130.0,159.2,-29.19999999999999,Reflow Hold
136.2,130.0,159.7,-29.69999999999999,Reflow Hold
136.5,130.0,159.9,-29.900000000000006,Reflow Hold
136.8,130.0,159.4,-29.400000000000006,Reflow Hold
137.0,130.0,159.7,-29.69999999999999,Reflow Hold
137.2,130.0,160.2,-30.19999999999999,Reflow Hold
137.5,130.0,159.0,-29.0,Reflow Hold
137.8,130.0,159.4,-29.400000000000006,Reflow Hold
138.0,130.0,159.4,-29.400000000000006,Reflow Hold
138.2,130.0,159.0,-29.0,Reflow Hold
138.5,130.0,159.6,-29.599999999999994,Reflow Hold
138.8,130.0,159.1,-29.099999999999994,Reflow Hold
139.0,130.0,159.6,-29.599999999999994,Reflow Hold
139.2,130.0,159.1,-29.099999999999994,Reflow Hold
139.5,130.0,159.3,-29.30000000000001,Reflow Hold
139.8,130.0,159.0,-29.0,Reflow Hold
140.0,130.0,159.1,-29.099999999999994,Reflow Hold
140.2,130.0,159.3,-29.30000000000001,Reflow Hold
140.5,130.0,159.3,-29.30000000000001,Reflow Hold
140.8,130.0,158.3,-28.30000000000001,Reflow Hold
141.0,130.0,158.2,-28.19999999999999,Reflow Hold
141.2,130.0,157.9,-27.900000000000006,Reflow Hold
141.5,130.0,158.1,-28.099999999999994,Reflow Hold
141.8,130.0,159.0,-29.0,Reflow Hold
142.0,130.0,157.7,-27.69999999999999,Reflow Hold
142.2,130.0,157.8,-27.80000000000001,Reflow Hold
142.5,130.0,158.2,-28.19999999999999,Reflow Hold
142.8,130.0,158.1,-28.099999999999994,Reflow Hold
143.0,130.0,158.1,-28.099999999999994,Reflow Hold
143.2,130.0,158.1,-28.099999999999994,Reflow Hold
143.5,130.0,158.2,-28.19999999999999,Reflow Hold
143.8,130.0,156.8,-26.80000000000001,Reflow Hold
144.0,130.0,157.2,-27.19999999999999,Reflow Hold
144.2,130.0,157.2,-27.19999999999999,Reflow Hold
144.5,130.0,157.0,-27.0,Reflow Hold
144.8,130.0,157.2,-27.19999999999999,Reflow Hold
145.0,130.0,157.0,-27.0,Reflow Hold
145.2,130.0,156.9,-26.900000000000006,Reflow Hold
145.5,130.0,156.8,-26.80000000000001,Reflow Hold
145.8,130.0,156.8,-26.80000000000001,Reflow Hold
146.0,130.0,156.1,-26.099999999999994,Reflow Hold
146.2,130.0,156.1,-26.099999999999994,Reflow Hold
146.5,130.0,155.6,-25.599999999999994,Reflow Hold
146.8,130.0,156.5,-26.5,Reflow Hold
147.0,130.0,156.6,-26.599999999999994,Reflow Hold
147.2,130.0,156.5,-26.5,Reflow Hold
147.5,130.0,156.3,-26.30000000000001,Cooling
147.8,130.0,155.0,-25.0,Cooling
148.0,130.0,155.7,-25.69999999999999,Cooling
148.2,130.0,156.0,-26.0,Cooling
148.5,130.0,155.5,-25.5,Cooling
148.8,130.0,154.6,-24.599999999999994,Cooling
149.0,130.0,154.3,-24.30000000000001,Cooling
149.2,130.0,154.6,-24.599999999999994,Cooling
149.5,130.0,155.2,-25.19999999999999,Cooling
149.8,130.0,154.2,-24.19999999999999,Cooling
150.0,130.0,154.6,-24.599999999999994,Cooling
150.2,130.0,155.0,-25.0,Cooling
150.5,130.0,155.0,-25.0,Cooling
150.8,130.0,154.2,-24.19999999999999,Cooling
151.0,130.0,155.0,-25.0,Cooling
151.2,130.0,154.1,-24.099999999999994,Cooling
151.5,130.0,154.1,-24.099999999999994,Cooling
151.8,130.0,153.3,-23.30000000000001,Cooling
152.0,130.0,154.2,-24.19999999999999,Cooling
152.2,130.0,154.1,-24.099999999999994,Cooling
152.5,130.0,154.8,-24.80000000000001,Cooling
152.8,130.0,153.2,-23.19999999999999,Cooling
153.0,130.0,152.7,-22.69999999999999,Cooling
153.2,130.0,152.8,-22.80000000000001,Cooling
153.5,130.0,152.9,-22.900000000000006,Cooling
153.8,130.0,152.9,-22.900000000000006,Cooling
154.0,130.0,152.9,-22.900000000000006,Cooling
154.2,130.0,152.0,-22.0,Cooling
154.5,130.0,152.8,-22.80000000000001,Cooling
154.8,130.0,151.8,-21.80000000000001,Cooling
155.0,130.0,152.6,-22.599999999999994,Cooling
155.2,130.0,152.7,-22.69999999999999,Cooling
155.5,130.0,153.5,-23.5,Cooling
155.8,130.0,152.3,-22.30000000000001,Cooling
156.0,130.0,151.9,-21.900000000000006,Cooling
156.2,130.0,153.0,-23.0,Cooling
156.5,130.0,151.3,-21.30000000000001,Cooling
156.8,130.0,152.9,-22.900000000000006,Cooling
157.0,130.0,150.7,-20.69999999999999,Cooling
157.2,130.0,151.5,-21.5,Cooling
157.5,130.0,151.7,-21.69999999999999,Cooling
157.8,130.0,152.0,-22.0,Cooling
158.0,130.0,150.7,-20.69999999999999,Cooling
158.2,130.0,150.9,-20.900000000000006,Cooling
158.5,130.0,150.7,-20.69999999999999,Cooling
158.8,130.0,150.1,-20.099999999999994,Cooling
159.0,130.0,151.6,-21.599999999999994,Cooling
159.2,130.0,149.3,-19.30000000000001,Cooling
159.5,130.0,150.2,-20.19999999999999,Cooling
159.8,130.0,149.1,-19.099999999999994,Cooling
160.0,130.0,149.9,-19.900000000000006,Cooling
160.2,130.0,149.8,-19.80000000000001,Cooling
160.5,130.0,148.5,-18.5,Cooling
160.8,130.0,148.3,-18.30000000000001,Cooling
161.0,130.0,148.6,-18.599999999999994,Cooling
161.2,130.0,148.3,-18.30000000000001,Cooling
161.5,130.0,148.3,-18.30000000000001,Cooling
161.8,130.0,148.2,-18.19999999999999,Cooling
162.0,130.0,147.5,-17.5,Cooling
162.2,130.0,147.4,-17.400000000000006,Cooling
162.5,130.0,147.8,-17.80000000000001,Cooling
162.8,130.0,147.0,-17.0,Cooling
163.0,130.0,145.8,-15.800000000000011,Cooling
163.2,130.0,145.2,-15.199999999999989,Cooling
163.5,130.0,144.8,-14.800000000000011,Cooling
163.8,130.0,145.2,-15.199999999999989,Cooling
164.0,130.0,144.2,-14.199999999999989,Cooling
164.2,130.0,143.8,-13.800000000000011,Cooling
164.5,130.0,144.2,-14.199999999999989,Cooling
164.8,130.0,143.0,-13.0,Cooling
165.0,130.0,142.9,-12.900000000000006,Cooling
165.2,130.0,142.5,-12.5,Cooling
165.5,130.0,142.6,-12.599999999999994,Cooling
165.8,130.0,142.5,-12.5,Cooling
166.0,130.0,142.6,-12.599999999999994,Cooling
166.2,130.0,141.7,-11.699999999999989,Cooling
166.5,130.0,142.5,-12.5,Cooling
166.8,130.0,142.0,-12.0,Cooling
167.0,130.0,142.0,-12.0,Cooling
167.2,130.0,142.4,-12.400000000000006,Cooling
167.5,130.0,141.7,-11.699999999999989,Cooling
167.8,130.0,143.0,-13.0,Cooling
168.0,130.0,141.0,-11.0,Cooling
168.2,130.0,142.1,-12.099999999999994,Cooling
168.5,130.0,141.0,-11.0,Cooling
168.8,130.0,141.5,-11.5,Cooling
169.0,130.0,140.6,-10.599999999999994,Cooling
169.2,130.0,141.5,-11.5,Cooling
169.5,130.0,141.1,-11.099999999999994,Cooling
169.8,130.0,142.7,-12.699999999999989,Cooling
170.0,130.0,142.2,-12.199999999999989,Cooling
170.2,130.0,142.6,-12.599999999999994,Cooling
170.5,130.0,140.8,-10.800000000000011,Cooling
170.8,130.0,141.0,-11.0,Cooling
171.0,130.0,142.6,-12.599999999999994,Cooling
171.2,130.0,141.3,-11.300000000000011,Cooling
171.5,130.0,140.4,-10.400000000000006,Cooling
171.8,130.0,142.6,-12.599999999999994,Cooling
172.0,130.0,140.6,-10.599999999999994,Cooling
172.2,130.0,140.6,-10.599999999999994,Cooling
172.5,130.0,141.1,-11.099999999999994,Cooling
172.8,130.0,140.4,-10.400000000000006,Cooling
173.0,130.0,140.6,-10.599999999999994,Cooling
173.2,130.0,141.0,-11.0,Cooling
173.5,130.0,141.8,-11.800000000000011,Cooling
173.8,130.0,141.2,-11.199999999999989,Cooling
174.0,130.0,141.0,-11.0,Cooling
174.2,130.0,141.5,-11.5,Cooling
174.5,130.0,141.1,-11.099999999999994,Cooling
174.8,130.0,143.0,-13.0,Cooling
175.0,130.0,140.3,-10.300000000000011,Cooling
175.2,130.0,141.9,-11.900000000000006,Cooling
175.5,130.0,142.5,-12.5,Cooling
175.8,130.0,142.6,-12.599999999999994,Cooling
176.0,130.0,142.5,-12.5,Cooling
176.2,130.0,142.1,-12.099999999999994,Cooling
176.5,130.0,142.4,-12.400000000000006,Cooling
176.8,130.0,142.9,-12.900000000000006,Cooling
177.0,130.0,142.5,-12.5,Cooling
177.2,130.0,142.8,-12.800000000000011,Cooling
177.5,130.0,142.5,-12.5,Cooling
177.8,130.0,136.6,-6.599999999999994,Cooling
178.0,130.0,143.3,-13.300000000000011,Cooling
178.2,130.0,143.3,-13.300000000000011,Cooling
178.5,130.0,142.6,-12.599999999999994,Cooling
178.8,130.0,142.9,-12.900000000000006,Cooling
179.0,130.0,143.3,-13.300000000000011,Cooling
179.2,130.0,143.7,-13.699999999999989,Cooling
179.5,130.0,145.0,-15.0,Cooling
179.8,130.0,143.3,-13.300000000000011,Cooling
180.0,130.0,143.4,-13.400000000000006,Cooling
180.2,130.0,143.7,-13.699999999999989,Cooling
180.5,130.0,143.5,-13.5,Cooling
180.8,130.0,144.6,-14.599999999999994,Cooling
181.0,130.0,144.2,-14.199999999999989,Cooling
181.2,130.0,144.9,-14.900000000000006,Cooling
181.5,130.0,144.6,-14.599999999999994,Cooling
181.8,130.0,144.4,-14.400000000000006,Cooling
182.0,130.0,144.7,-14.699999999999989,Cooling
182.2,130.0,146.3,-16.30000000000001,Cooling
182.5,130.0,145.6,-15.599999999999994,Cooling
182.8,130.0,146.0,-16.0,Cooling
183.0,130.0,146.0,-16.0,Cooling
183.2,130.0,145.8,-15.800000000000011,Cooling
183.5,130.0,145.6,-15.599999999999994,Cooling
183.8,130.0,146.9,-16.900000000000006,Cooling
184.0,130.0,146.0,-16.0,Cooling
184.2,130.0,146.4,-16.400000000000006,Cooling
184.5,130.0,146.5,-16.5,Cooling
184.8,130.0,147.4,-17.400000000000006,Cooling
185.0,130.0,148.4,-18.400000000000006,Cooling
185.2,130.0,147.2,-17.19999999999999,Cooling
185.5,130.0,149.3,-19.30000000000001,Cooling
185.8,130.0,147.8,-17.80000000000001,Cooling
186.0,130.0,148.1,-18.099999999999994,Cooling
186.2,130.0,148.8,-18.80000000000001,Cooling
186.5,130.0,148.3,-18.30000000000001,Cooling
186.8,130.0,149.2,-19.19999999999999,Cooling
187.0,130.0,148.9,-18.900000000000006,Cooling
187.2,130.0,148.8,-18.80000000000001,Cooling
187.5,130.0,149.3,-19.30000000000001,Cooling
187.8,130.0,148.9,-18.900000000000006,Cooling
188.0,130.0,150.3,-20.30000000000001,Cooling
188.2,130.0,150.5,-20.5,Cooling
188.5,130.0,149.5,-19.5,Cooling
188.8,130.0,150.1,-20.099999999999994,Cooling
189.0,130.0,150.6,-20.599999999999994,Cooling
189.2,130.0,151.1,-21.099999999999994,Cooling
189.5,130.0,152.8,-22.80000000000001,Cooling
189.8,130.0,151.6,-21.599999999999994,Cooling
190.0,130.0,151.6,-21.599999999999994,Cooling
190.2,130.0,151.3,-21.30000000000001,Cooling
190.5,130.0,150.7,-20.69999999999999,Cooling
190.8,130.0,152.2,-22.19999999999999,Cooling
191.0,130.0,152.0,-22.0,Cooling
191.2,130.0,151.6,-21.599999999999994,Cooling
191.5,130.0,151.6,-21.599999999999994,Cooling
191.8,130.0,152.0,-22.0,Cooling
192.0,130.0,153.1,-23.099999999999994,Cooling
192.2,130.0,153.4,-23.400000000000006,Cooling
192.5,130.0,152.7,-22.69999999999999,Cooling
192.8,130.0,153.7,-23.69999999999999,Cooling
193.0,130.0,153.1,-23.099999999999994,Cooling
193.2,130.0,153.8,-23.80000000000001,Cooling
193.5,130.0,153.7,-23.69999999999999,Cooling
193.8,130.0,153.9,-23.900000000000006,Cooling
194.0,130.0,154.8,-24.80000000000001,Cooling
194.2,130.0,154.5,-24.5,Cooling
194.5,130.0,155.5,-25.5,Cooling
194.8,130.0,155.2,-25.19999999999999,Cooling
195.0,130.0,155.5,-25.5,Cooling
195.2,130.0,155.7,-25.69999999999999,Cooling
195.5,130.0,156.6,-26.599999999999994,Cooling
195.8,130.0,156.8,-26.80000000000001,Cooling
196.0,130.0,156.1,-26.099999999999994,Cooling
196.2,130.0,156.9,-26.900000000000006,Cooling
196.5,130.0,156.8,-26.80000000000001,Cooling
196.8,130.0,157.4,-27.400000000000006,Cooling
197.0,130.0,157.7,-27.69999999999999,Cooling
197.2,130.0,159.6,-29.599999999999994,Cooling
197.5,130.0,158.4,-28.400000000000006,Cooling
197.8,130.0,158.6,-28.599999999999994,Cooling
198.0,130.0,159.0,-29.0,Cooling
198.2,130.0,159.4,-29.400000000000006,Cooling
198.5,130.0,159.9,-29.900000000000006,Cooling
198.8,130.0,159.1,-29.099999999999994,Cooling
199.0,130.0,160.3,-30.30000000000001,Cooling
199.2,130.0,160.8,-30.80000000000001,Cooling
199.5,130.0,160.5,-30.5,Cooling
199.8,130.0,159.9,-29.900000000000006,Cooling
200.0,130.0,162.3,-32.30000000000001,Cooling
200.2,130.0,160.8,-30.80000000000001,Cooling
200.5,130.0,161.8,-31.80000000000001,Cooling
200.8,130.0,161.2,-31.19999999999999,Cooling
201.0,130.0,162.3,-32.30000000000001,Cooling
201.2,130.0,162.2,-32.19999999999999,Cooling
201.5,130.0,162.8,-32.80000000000001,Cooling
201.8,130.0,162.7,-32.69999999999999,Cooling
202.0,130.0,163.5,-33.5,Cooling
202.2,130.0,163.3,-33.30000000000001,Cooling
202.5,130.0,163.7,-33.69999999999999,Cooling
202.8,130.0,164.4,-34.400000000000006,Cooling
203.0,130.0,164.2,-34.19999999999999,Cooling
203.2,130.0,164.0,-34.0,Cooling
203.5,130.0,164.8,-34.80000000000001,Cooling
203.8,130.0,165.0,-35.0,Cooling
204.0,130.0,165.7,-35.69999999999999,Cooling
204.2,130.0,165.8,-35.80000000000001,Cooling
204.5,130.0,165.5,-35.5,Cooling
204.8,130.0,165.9,-35.900000000000006,Cooling
205.0,130.0,166.3,-36.30000000000001,Cooling
205.2,130.0,165.8,-35.80000000000001,Cooling
205.5,130.0,166.2,-36.19999999999999,Cooling
205.8,130.0,166.3,-36.30000000000001,Cooling
206.0,130.0,166.6,-36.599999999999994,Cooling
206.2,130.0,166.9,-36.900000000000006,Cooling
206.5,130.0,167.2,-37.19999999999999,Cooling
206.8,130.0,167.8,-37.80000000000001,Cooling
207.0,130.0,168.1,-38.099999999999994,Cooling
207.2,130.0,167.7,-37.69999999999999,Cooling
207.5,130.0,169.0,-39.0,Cooling
207.8,130.0,168.7,-38.69999999999999,Cooling
208.0,130.0,168.4,-38.400000000000006,Cooling
208.2,130.0,168.6,-38.599999999999994,Cooling
208.5,130.0,168.9,-38.900000000000006,Cooling
208.8,130.0,169.4,-39.400000000000006,Cooling
209.0,130.0,169.1,-39.099999999999994,Cooling
209.2,130.0,168.9,-38.900000000000006,Cooling
209.5,130.0,168.9,-38.900000000000006,Cooling
209.8,130.0,168.9,-38.900000000000006,Cooling
210.0,130.0,169.0,-39.0,Cooling
210.2,130.0,169.1,-39.099999999999994,Cooling
210.5,130.0,170.3,-40.30000000000001,Cooling
210.8,130.0,170.5,-40.5,Cooling
211.0,130.0,169.9,-39.900000000000006,Cooling
211.2,130.0,170.3,-40.30000000000001,Cooling
211.5,130.0,170.4,-40.400000000000006,Cooling
211.8,130.0,171.8,-41.80000000000001,Cooling
212.0,130.0,172.0,-42.0,Cooling
212.2,130.0,171.9,-41.900000000000006,Cooling
212.5,130.0,171.7,-41.69999999999999,Cooling
212.8,130.0,173.2,-43.19999999999999,Cooling
213.0,130.0,173.1,-43.099999999999994,Cooling
213.2,130.0,172.9,-42.900000000000006,Cooling
213.5,130.0,173.8,-43.80000000000001,Cooling
213.8,130.0,173.8,-43.80000000000001,Cooling
214.0,130.0,174.6,-44.599999999999994,Cooling
214.2,130.0,175.0,-45.0,Cooling
214.5,130.0,175.5,-45.5,Cooling
214.8,130.0,175.5,-45.5,Cooling
215.0,130.0,175.8,-45.80000000000001,Cooling
215.2,130.0,176.4,-46.400000000000006,Cooling
215.5,130.0,176.5,-46.5,Cooling
215.8,130.0,176.6,-46.599999999999994,Cooling
216.0,130.0,176.0,-46.0,Cooling
216.2,130.0,176.1,-46.099999999999994,Cooling
216.5,130.0,176.5,-46.5,Cooling
216.8,130.0,176.6,-46.599999999999994,Cooling
217.0,130.0,177.2,-47.19999999999999,Cooling
217.2,130.0,177.6,-47.599999999999994,Cooling
217.5,130.0,178.5,-48.5,Cooling
217.8,130.0,177.7,-47.69999999999999,Cooling
218.0,130.0,178.6,-48.599999999999994,Cooling
